theme	tweets
criticism for disfavoring US ONG production	"It was 10 years ago that Hilcorp made its entry into Alaska and what an impact it’s made. Hilcorp is now the largest field operator in the state, based on operated oil and gas volume. It operates more than 1,700 producing wells, with gross production of about 345,000 barrels of oil/day and 150 million cubic feet of gas/day.

“We’re here to grow for decades to come,” Jill Fisk, Hilcorp Alaska senior asset team leader for Prudhoe Bay west, told the Resource Development Council’s annual conference.

At Prudhoe Bay, Hilcorp has halted the massive field’s 4%/year production decline without any major projects or drilling any new wells. It has experienced world-class results from Milne Point’s viscous oil in Schrader Bluff and is taking its polymer flooding technology to Prudhoe Bay.

“Alaska has clearly been a big win for Hilcorp, but we also believe our success in Alaska is a big win for Alaska and the people that live here,” Fisk said. You can watch Fisk’s entire presentation here. https://vimeo.com/647472375. "
kudos for confronting ONG emissions	"Stressing the urgency of the global effort to slow climate change, we have set a goal to cut carbon emissions from power generation 70% by 2030.

Cutting emissions from power generation by 70%, compared with 2005 levels, would provide a significant portion of the reduction the entire Hawaii economy needs to meet the U.S. target of cutting carbon emissions by at least 50% economywide by 2030. The reduction includes generation owned by Hawaiian Electric and independent power producers who sell electricity to the utility.

We have also committed to achieving net zero or net negative carbon emissions from power generation by 2045 or sooner, meaning that if there are any emissions, they will be captured or offset. 

“Hawaiian Electric has a critical role in reducing carbon emissions this decade in Hawaii, especially in transportation, so this new goal is significant,” said Gov. David Ige, who is attending the climate conference. “The COP26 meetings made absolutely clear that even 
though Hawaii has done a lot, we have to do even more. Working together, Hawaii can do its part to hit these targets. We are not willing to wait for the rest of the planet to do what we know is in our community’s best interest.” Learn more: http://hwnelec.co/Of1h50GHnEp. #HIClimateChangeAction. "
access to water and promoting renewable energy	Your legislator, Representative Judy Amabile, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and protecting our agricultural heritage. Show your support for our rivers by signing our card today!
discussing problems with school board	"Dear Mr. Stafford,
As an observant of how my property taxes have been wasted by the Local Government in the past, I'm of the opinion that I must buy with my knowledge. Therefore, I will be vote no on any levy increasing taxes.

When the school district’s finances are involved, there are no disinterested people, which is the reason if you’ve ever noticed how school employees backed by the Board of Education are always trying to push the need for a levy.  

When you get right down to it, our school district’s finances seem about as honest as the finances on Wall Street.

Not even St. Pete could expect the truth from the Board of Education under such conditions. 

If the owner of a gas station sells water as gasoline he can be taken to court and sued. But a School Official can stand up and sell to the public ITS OWN ASSETS AS LIABILITIES (ESTIMATED ENCUMBRANCES) to justify the need for additional funding and the BOE smile at them, pat them on the back, shake their hand, and call them their friend.

Most of the levy presentations are not intentional lies, they are only presentations by a group of people who benefit the most from the passage. It is the advice given by a school employee concerned with losing their job and not what is the best usage of our tax dollars.

The fact of the matter is, you can get an expert that just happens to be a school employee to recommend just about anything if it is in the school's own best interest or supports their existing bias. Expert advice is up for grabs and it doesn't always have to work in the school district's favor. The tragic truth here is experts can be terribly, terribly wrong.

It is important to note that with any levy presentation that is offered by the school employee the biggest gains will be worked up into the worst losses. 

Oh, and let’s not forget the leaflets they will be passing out soon, how they are almost always just as true as the tale of THE WIZARD OF OZ. There is generally a basis of the fact that is threaded in with an over-exaggerated imagination.

I want you, the property owner taxpayer to ask yourself this question. Is this an effort to get you, the property owner taxpayer, to buy in?

 I hope that you will only buy what you know.

 Do not make the mistake and buy with your ignorance, but buy with your knowledge. All ignorance is dangerous and the most dangerous is the ignorance of YOUR LOCAL GOVERNMENT! 

Become an involved citizen and an informed voter.

The art of getting other people’s money has been developed into a science by the Local Government. In regards to that subject, the science of government funding, their art of attack is more developed than your art of defense.

In the public finance field, there are always more clever people who can separate you from your hard-earned money without using force.

There is no doubt that Bernie Madoff, for instance, has taken more money from private Citizens than the TOP 10 word twisting levy presenters. They were swindled, and it is a very unpleasant fact that one man can swindle us for so many years without being caught. Madoff is locked up now but yet the Local Government is not put in jail and not likely to be. As they separate you from your money with as much ease and the use of no force as Bernie Madoff did with the people he gave his presentations to.

The government doesn’t earn money they transfer it. No law so it seems can prevent a man from being fooled. It is a fact that we have seen in the Madoff case, for a man to be showered with millions of poor people’s money. The only reason that you, as Citizen, should sign a check over to the Local Government is that you have received full value for your money.

The school district has come to us with a promise and an empty pocket, as our need for educating our children is now diluted with the school district’s need for increased revenue for employee benefits.

This is a fact and I do not say it to be mean. I support the Employees of the school district. But I support the greatest asset of Our Community more, the Citizens.

Buy with your knowledge, as Mr. Stafford has said, MATH NEVER LIES.

I support the Vote No movement.

Name withheld."
promoting news and oped program	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses MSNBC celebrating mob violence in Kenosha, Antifa journalist accused of predatory behavior, President Biden kowtows to Chairman Xi and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Paige Roux, Alex Weber, Louis Uridel, and Kendall Jones who will talk about Kyle Rittenhouse, the media’s response, and more!

RELOADED host Paige Roux goes over what to look for in a firearms instructor and watch Breakaway with Jon Root as he sits down with Paralympian Trent Merrill to talk the Tokyo Games.

We will wrap up the show with POPlitics with Alex Clark as she covers the White House shade war, Chris Pratt, Magic Johnson and more!

#Rittenhouse. "
BidenPolicies	"We can't afford to continue Trump administration policies -- but that's exactly what the Biden administration is doing. In a key decision, the Biden administration announced that it will allow the Dakota Access Pipeline to remain operational. 

DAPL threatens the Standing Rock Sioux Tribe, countless waterways, and the climate every day that it operates. Take action now and tell Biden to honor his climate and justice commitments:  https://sc.org/3e4sPsi. "
SaveEnvironment	"California’s farms help feed the nation, but not everyone has equal access to the healthy foods they produce. 

Climate change and toxic pesticides threaten our food and put farmworkers, children, and communities at-risk. 

We need to create a healthier, more equitable, just, and climate resilient food system in California."
AntiLiberalElectionCandidates	"This November the Patriots of Bellbrook-Sugarcreek will decide
 what kind of a Government will hold power in our community.

Will you vote for candidates who believe in GOD, Family, and Country, and hold dear the same values you cherish as an American Citizen. 

Candidates we recommend:

Sugarcreek Township Trustee:
*Fred Cramer
*Marvin Moeller

Bellbrook City Council:
*Kathy Cypher
*Brad Harding
*Forest Greenwood

Bellbrook School Board
*Mike Kinsey
*Heidi Anderson
*Audra Dorn
*Kevin Price

The WOKE Progressive Candidates Election 21 does NOT RECOMMEND ARE:
SugarCreek Trustee:
*Kim McCarthy - Radical Socialist-refuses to stand for our Flag, High Tax supporter, wants to force her world view on the community
*Bob Baird- Bad decisions as Bellbrook Mayor, High Tax supporter, questionable character flaws

Bellbrook City Council:
*Meredith Brinegar- Radical  Socialist, Woke values, High Tax supporter, can not be trusted, should never sit in a position of power

Bellbrook School Board
*Josh Pressnell- To radical, WOKE values, sends his kid to school somewhere else, High Tax supporter
*Sara Williamson-To radical, WOKE values, High Tax supporter, Not qualified, bad temperament
*Katherine Kipling, to radical, WOKE values, High tax supporter tax
**NOTE: these are the 3-radical, ""woke"" candidates are who the Bellbrook Teachers Union wants to be elected, in order to control the school board."
RisingEnergyCost	"Buried in the $1 trillion infrastructure bill passed by the U.S. Senate in August is a provision to test taxing drivers by the mile, with millions of dollars earmarked for states that pilot the program.

But Florida drivers already pay among the highest gas taxes and vehicle registration costs in the nation.

Florida state lawmakers need to stand up for taxpayers and reject any scheme to tax drivers by the mile. 

Add your name to the petition below rejecting a per-mile tax in Florida."
ProRenewableEnergy	New technologies are driving America toward a future of more clean, renewable energy, including electric vehicles, offshore wind power and solar and geothermal power.
PoliticalLeadershipTraining	"How YOU can become effective in politics and make the politicians do what YOU want

STARTS ON Saturday, April 10th, 2021 - 9:00 AM

Are you respected by politicians?

Unless you are politically feared, you will not be politically respected.

Learn WHY this works…. Learn HOW YOU can be feared AND respected by politicians in the fight for liberty.

This is practical, no-nonsense training built around cutting-edge political strategies and tactics.

If you are tired of crony-capitalism, corporate handouts and politicians only looking out for their next re-election, this class might be for you.

If you are ready to DO something to take back power from the politicians and elites for “We The People,” you NEED to attend this class on Saturday, April 10th, 2021 in Wiliamsburg, VA.

This intense one-day training covers:

The Real Nature of Politics - why just ""educating"" people alone won't result in change;

The Biggest Lie in Politics - and how the political class uses your convictions against you;

How to work effectively at the Capitol - getting a bill sponsor and a roll call vote despite the leadership; and

How to put pressure on legislators.

All of our instructors have years of experience putting these principles to work in multiple states.

Many have worked on federal, state and local campaigns, including major presidential campaigns, and successful campaigns for U.S. Senate and Congress. They know what works, and also what has been proven not to work in getting politicians to vote right.

This class will teach you how to turn your passion into effective action to advance liberty.

If you’re ready to learn how to be effective AND feared by politicians, click here to register for this class on Saturday, April 10th, 2021 in Wiliamsburg, VA. We’ll even thrown in lunch."
BioFuelTheft	"On July 17, our driver also reported #oiltheft at Yummy Yummy in Somerset, NJ, where this Buffalo Biodiesel vat had been broken into and robbed, found with the lockbar and metal screen pulled off as shown here. Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by interstate organized crime. Please report any relevant information to Franklin Township PD and help us stop these criminals. 
NorthJersey.com The Star-Ledger MyCentralJersey NJ.com New Brunswick Patch NJ Spotlight News News 12 New Jersey. "
ProUSOil	What a joke. The White House has requested OPEC to increase crude oil production. The Biden Administration is asking dictators and human rights abusers for help instead of the men and women of the American oil and natural gas industry. Click the link in our bio to read Petroleum Alliance President Brook Simmons' full statement.
MinorityGroupWomenAdvocacy	"We are proud to share more about Tokata (Future) Iron Eyes (Standing Rock Sioux Tribe) who will be joining Ruth Buffalo, Fawn Wasin Zi and Tara Houska for our May 20th Anpetu Wi Dialogue. Tokata was 12 years old in 2016 when she spoke in a video, calling for help in the Standing Rock Sioux Nation's battle against the Dakota Access oil pipeline, drawing people around the world to the story. Since then Tokata has shone with her advocacy of climate justice and raised awareness of Indigenous leadership as protectors of the environment. Learn more about Tokata:

https://youtu.be/eZ-W87E-2n4

RSVP for this event TODAY! https://fb.me/e/RXMLppau. "
DonationsForProRiverPoliticians	Your legislator, Representative Judy Amabile, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
SupportForBuildBackBetterAct	"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Gallego, for putting Arizona's working families first by voting to create clean energy jobs right here and take on climate change right now."
WaterPollutionAndContamination	"No parent should worry that their drinking water is poisoning their children. As Governor, Jennifer Carroll Foy will do whatever it takes to protect our air and water from toxic polluters.

Jennifer Carroll Foy led a bipartisan campaign to hold Dominion Energy accountable and force it to clean up its toxic coal ash ponds in Virginia, including one near her own home that was contaminating local water with lead and arsenic—and she stopped the company from passing all of the cleanup costs to customers.

Jennifer Carroll Foy has a proven track record of being a strong environmental champion and she has carefully laid out plans to help the Commonwealth meet its clean energy goals while keeping costs low for all Virginians.

Learn more about Jennifer Carroll Foy here → vote.cleanvirginia.org/jcf. "
ProCleanEnergyPolitician	"Collaboration is key to reducing emissions and achieving sustainability for the built environment. 

Sign up for the GreenBiz webcast to learn more about the cement industry’s path to carbon neutrality."
TPUSALiveAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every week day starting at 5 PM ET / 2 PM PT.

Hour 1: Charlie Kirk, Poplitics with Alex Clark, Human Events with Jack Posobiec & Freedom Seeds with Isabel Brown  

Hour 2: Join us for our daily real-talk hour with Jon Root and special guests Charlie Kirk, Benny Johnson & Alex Marlow as they break down what’s happening across the movement.

Hour 3: Tune into Freedom Papers with Morgan Zegers & special guest Freedom Caucus Chair Congressman Andy Biggs as they dissect the Federalist and Anti-Federalist Papers."
AntiLiberalSpending	"CALL Elaine Luria: 757-364-7650 and tell them to oppose Pelosi’s socialist spending spree.

❌ Largest tax increase in more than 50 years

❌ Higher taxes on millions of small businesses

❌ Decreased wages and household income

❌ Rising costs for household goods like gas & groceries. "
EnergyInfrastructureProjects	"Industry is utilizing partnerships to secure the latest technologies to help enhance and stabilize Louisiana’s shorelines. 

Over the past eight years, ConocoPhillips and Ducks Unlimited have enhanced over 800 acres in the Greater Golden Meadow area. This work provides shoreline protection, marsh enrichment and terracing that increase the resilience of the levee system and protect the surrounding communities.  Natrx, A Shell GameChanger company, recently utilized its intelligent, adaptive infrastructure platform to create and install custom reef modules, known as “Cajun Coral,” to stabilize 750 feet of a newly completed marsh creation project. With the help of danos , the reef modules were installed along with 620 feet of ultralight oyster stakes. Learn more about the world’s first Cajun Corral installation.

#ForLAsFuture. "
