theme	tweets
NativeAmericanCulturalPreservation	"Please join us on Thursday, May 20th at 5 pm EST for a live, virtual conversation between powerful Indigenous women. Activists, advocates, politicians, and teachers, these Women of the Movement will discuss their leadership, activism, current roles, and future plans. 

SAGE Development Authority is honored to welcome four esteemed panelists for our next Anpetu Wi Dialogue:

Rep. Ruth Buffalo (Mandan, Hidatsa, and Arikara Nation) 
Member
North Dakota House of Representatives, 27th District

Tara Houska (Couchiching First Nation) 
Attorney, Environmental & Indigenous Rights Advocate
Founder of Giniw Collective
Former Advisor on Native American Affairs to Bernie Sanders.

Tokata (Future) Iron Eyes (Standing Rock Sioux Tribe) 
Activist
Youth Leader of ""ReZpect Our Water""

Fawn Wasin Zi (Standing Rock Sioux Tribe) 
Board Chair 
SAGE Development Authority 

The conversation is part of our monthly talk series titled For Generations to Come: Anpetu Wi Dialogues from Standing Rock. The talks in the series are devoted to raising awareness for Native American issues and our efforts to develop Anpetu Wi – a utility-scale wind farm - on our ancestral land at Standing Rock. 

The talk will be followed by a live Q&A with the audience."
OilTheft/ClimateLeader	"On July 21, our driver also reported #oiltheft at the Olde Mill Inn in Basking Ridge, NJ, where a Buffalo Biodiesel vat had been broken into and robbed by thieves who cut the lock and pulled out the lockbar as shown here. Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by organized crime across state lines. Please report any relevant information to Bernards Township PD and help us stop these criminals. 
News 12 New Jersey  NorthJersey.com  The Star-Ledger  NJ.com  NJ Spotlight News  ABC7NY  CBS New York. "
OilTheft/ClimateLeader	"On August 18, one of our drivers reported #oiltheft at Battaglia's Deli in Dobbs Ferry, NY, where this Buffalo Biodiesel vat had been broken into and robbed by thieves who tore off its locks and metal screen. We recycle the used cooking oil to make sustainable biofuel—instead, it’s being targeted by interstate organized crime rings. Please report any information to Dobbs Ferry PD and help us stop these criminals. 
lohud News 12 Hudson Valley  Hudson Valley Post  ABC7NY  CBS New York  News 12 Westchester  Daily Voice Northern Westchester. "
NaturalGasIncentive/CleanEnergyPetition	"Residents of Franklin County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
NaturalGasIncentive/CleanEnergyPetition	"Residents of Chittenden County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
CleanEnergyProjects	Protect affordable energy and consumer choice in New York! Sign the petition today.
CleanEnergyProjects	Protect affordable energy and consumer choice in New York. Sign the petition today!
ColoradoAirQuality/SupportingBlackWomen	"Congratulations Cleo Parker Robinson!! CBWPA's 43rd Annual Tribute to Black Women ""Legend"" Honoree! 

Join us Saturday, October 9th, as we celebrate Cleo and our 2021 honorees! Visit our website for event information: https://www.cbwpa.org/43rd-annual-tribute-to-black-women-luncheon/

CLEO PARKER ROBINSON is founder and artistic director of the nearly 51-year-old Denver-based artistic institution, CLEO PARKER ROBINSON DANCE (CPRD), leading a professional Ensemble, a second company (Cleo II), a Youth Ensemble, an Academy of Dance, an International Summer Dance Institute, a 240-seat theatre which bears her name, and numerous community outreach programs throughout Colorado, nationally, and internationally. She is the recipient of honors and awards from corporate, civic, community, and artistic entities world-wide, and is continually called upon by a myriad of organizations and performance venues to bring her Ensemble for performances, teaching residencies and motivational workshops. A master teacher/choreographer and cultural ambassador, she and her Ensemble have performed nationwide and internationally throughout Europe, the Caribbean, Asia, and the African continent, with their most recent international tours taking them to Bogota, Colombia in the Spring of 2019 and Mexico in Fall 2019.

Ms. Parker Robinson’s numerous awards and honors include the Colorado Governor’s Award for Excellence (1974), Denver Mayor’s Award (1979), induction into the Colorado Women's Hall of Fame (1989) and the Blacks in Colorado Hall of Fame (1994). Recognized in Who’s Who in America Colleges and Universities she holds an Honorary Doctorate from Denver University (1991), an Honorary Doctorate of Humane Letters from Colorado College (2003), and an Honorary Doctorate of Public Service from Regis University in Denver (2008). The University of Denver honored her with an Alumni Award in May of 2021, and in June of 2021, she is receiving a 2020 Honorary Degree, Doctor of Humane Letters, Honous Causa from CU Boulder.  
In 1991, Ms. Parker served on the task force for the creation of a permanent location for the Denver School of the Arts (DSA), Denver’s first performing arts magnet school, and was subsequently honored In September 2017 at their 7th Annual Fall Gala, in recognition of her long-term commitment to excellence in arts education. She is also co-founder of the National Bahamian Dance Company, based in Nassau.   
In 2011, Ms. Parker Robinson was voted an Honorary Lifetime Trustee of the Denver Center for the Performing Arts, in recognition of her longtime commitment and lasting impact on the Center.  In June 2017, she became the recipient of the highly prestigious DanceUSA Honor Award and in September 2017, the Randy Weeks Arts Leadership Award from the Denver School of the Arts. 

Ms. Robinson has served on NEA panels on Dance, Expansion Arts, Arts America, and Inter-Arts panels for the USIS. Ms. Robinson is a regular panelist for the National Foundation for Advancement in the Arts as well as other national task forces, boards and committees in the arts arena. In April 1999, she was appointed by then President William Jefferson Clinton, with Senate confirmation, to serve for four years on the National Council on the Arts, a 14-member panel advising the Chairman of the NEA on agency policy and programs, and reviews and making recommendations to the Chairman on grant applications. 

Since 2011 and 2012, Ms. Parker Robinson has returned to her greatest passion, the art of the choreographer, creating and presenting two new full-length works, “Dreamcatchers: The Untold Stories of the Americas” and the riveting world premiere of her “Romeo and Juliet”, which was first presented in collaboration with the Colorado Symphony Orchestra. Her work “On the Edge…  Reaching to Higher Ground” premiered in October of 2014 in answer to resurging racial and human rights infractions both nationally and internationally. In Spring 2017, audiences were thrilled with the re-staging of two of her works melding the worlds of classical and jazz composition with the power, passion and beauty of modern dance – “Romeo and Juliet” and “Porgy and Bess”. Fall 2017 saw the premiere of her “Copacetic: A Tribute to Jonathon “JP” Parker”, honoring her father. In the Spring of 2018, she premiered “Lark Ascending” in collaboration with the Boulder Philharmonic. Her “Rhapsody in Black”, created in collaboration with CPRD Associate Artistic Director, Winifred R. Harris, premiered at the Newman Center for the Performing Arts, University of Denver.  In January 2019, in collaboration with the Denver Brass, she choreographed an innovative interpretation of Bernstein’s “On the Town” and Spring 2019 saw the premiere of her collaboration with the Colorado Ballet, entitled “The MOVE/ment” as part of the Tour de Force performance series at the Ellie Caulkins Opera House, Denver Center for the Performing Arts. Her most recent choreographic project brought her to UMKC in Kansas City to set a work on the students of CPRDE alum Gary Abbot, entitled “Check Cashing Day” in tribute to the jazz genius of Bobby Watson and Milt Abel. She is currently working on a new work entitled “Standing On the Shoulders” commissioned by the Vail International Dance Festival for premiere in August 2021.  
   
Cleo Parker Robinson continues to be dedicated to celebrating the human experience and potential through the Arts and Education. Her life-long vision of “One Spirit, Many Voices” remains strong and steadfast, expanding to welcome, embrace, and sustain all people."
gun rights	"Now that the 2021 Primary is over, it is on to victory in the November election.

From the office of Lt Governor to over a dozen candidates for the House of Delegates, we have many champions of the right to keep and bear arms on the ballot.

Will you help us fight to defeat the gun grabbers?

And we are not talking about beating one bad politician with another, just because of the letter they place after their name, but rather those who have pledged to-

*Repeal Red Flag Gun Confiscation and legalize private gun sales
*Pass Constitutional Carry
*End the Governor's Shutdown and forced vaccination powers
*And so much more

For over a year we have been training activists, fighting to stop anti-gun legislation at both the State and local level, recruited candidates and worked the polls to get them on the ballot.

But now the true test comes.

You see, the difference between victory and defeat in many races is just a few hundred votes, literally less than 100 in two races, so now is the time to dig in and fight. In fact, in 2019, less than 9,500 votes statewide tilted the power in the House of Delegates to the gun grabbers!

This means literally less than 1% of the residents of Virginia gave power to the anti-gun nuts.  And now it is time to take it back!

And we do not mean giving power to establishment politicians, who will slowly and surely compromise away your right to keep and bear arms, but rather lovers of liberty who will fight anyone of any party who attempts to gut the 2nd Amendment.

During the primary season we sent out over 35,000 pieces of direct mail, 50,000 phone calls and texts and well over 150,000 emails, all to mobilize true conservatives to show up at the polls.  But in November we need to do so much more.

Thanks to all of our donors, we now have many true conservatives on the ballot.  In fact if you click here, you will be able to see the results of our 2021 Restore Virginia Now Candidate Survey.

https://virginiaconservatives.net/2021-rvn-candidate-survey

  And we ask very hard questions on that survey. 

 Why?  

Because it is not enough for a politician to claim to support the 2nd Amendment,  even Hillary Clinton said she did!  But rather we want politicians and candidates on record on specific legislation like the repeal of Red Flag Gun Confiscation, Constitutional Carry and legalizing private gun sales. 

 So take a look and see who has pledged to take the fight to the far left radicals!

 And again, we will never, ever support the lesser of two evils, but rather only true champions.  Because we would never, ever use our donor's dollars to support squishy candidates who would some day violate the principles  we all hold dear.

In war, planning is useless, but plans are indispensable.  So will you help us now plan and prepare to fight to elect true conservatives?

If so, click here to donate $500, $250, $50 or whatever you can afford to help arm our volunteers for the final fight

https://donorbox.org/restore-virginia-now

As anti-gun zealots are putting the 2nd Amendment square in their sights, we need your help. 

Because of our donors, we stopped the Northam Gun Ban...we stopped the homemade gun ban and we helped many true fighters past the Primary....and now we take the war to the socialists at the ballot box.

Only 9,422 votes flipped control of Virginia to the anti-gun radicals.  Can we count on you to help us take those seats back?

It is time to take back OUR VIRGINIA.

 
In Liberty,

S. Chris Anders
Director
Virginia Constitutional Conservatives. "
gun rights	"Fellow Patriots,

You need to mark your calendar for Tuesday, August 3, 2021 for the Special Meeting of the Virginia Constitutional Conservatives.

Held at the Hamilton Station Gastropub, 17416 Hamilton Station Rd in Hamilton Virginia, from 6:30pm till 9:30pm, we will be discussing-

Our 2021 State Election Cycle effort- Restore Virginia Now.
Our Defeat of the 'home-made' gun ban in the 2021 Session
Upcoming battles by the Virginia Gun Rights Task Force
And our Special Guest, Virginia for Educational Freedom, to discuss their efforts to pass school choice and end the government monopoly on education in Virginia. 
There are vital actions you must take to not only stop the far left radicals, but to rip them from power and restore your rights as citizens of the Commonwealth of Virginia.

I look forward to seeing all of you on August 3rd."
climate action	"Polluting industries have deep pockets — so how does Earthjustice keep winning? We don’t stop fighting until the powerful are held accountable. With the support of people like you, we’re protecting communities contaminated by coal ash, ensuring the Endangered Species Act is enforced, and keeping dangerous toxins out of the food we feed our children.

Check out more of the victories our community has made possible:. "
climate action	"Wildfires are burning Alaska. The #timeisnow to act on climate change. Tell Lisa Murkowski to fight the fire and take bold climate action NOW. http://salmonstate.org/climate-change/

 #AlaskaClimateAction #ClimateChange. "
renewables	"Today is our 12th anniversary, marking over a decade of building partnerships and investing in local communities. People have always been at the heart of Pattern Energy, and we’re excited to start our next chapter with the people of New Mexico!

Western Spirit, the largest single project we’ve built, represents the future of our state. New Mexico is home to some of the strongest winds in the country, and this resource is the key to a stronger future for all.

New Mexico is leading the country in wind energy generation, and projects like this bring us one step closer to fully harnessing the power of renewables to create sustainable, long-term job creation and economic growth for rural communities. We’re committed to investing in this state, and we’re ready to chart a course to a more prosperous future for the Land of Enchantment. Here’s to the next 12 years!"
renewables	UMaine Farmington Physics Professor, Paul Stancioff, PhD., and Maine nature-lover, Cynthia Stancioff, detail out the math comparing fossil fuel and hydro emissions. Especially in colder regions like Quebec, CO2 emissions from hydro are far below that of either coal or natural gas.
inflation	It has been a slow and steady climb to recovery for the oil and gas industry in Oklahoma. Here's the good news: drilling activity is up 170% year-over-year! Rig count is the state's best barometer for future success. We're watching it closely with fingers crossed as oil and natural gas prices rise.
inflation	"First, DC liberals spent trillions of our dollars. Now, Americans are facing record inflation and are paying more for gas and groceries. Their plan now: Nancy Pelosi and her liberal allies are pushing for new tax hikes and another socialist healthcare plan.
 
Click below and sign up to tell Cindy Axne enough is enough."
anti-woke	"Watch Meredith Brinegar's goon, Mrs. Johnson, try and attack me at Bellbrook’s meet the candidates on Sunday.
Click this link: https://youtu.be/2S0lxlCJ0EA

This is why the Republicans of Bellbrook can never vote for Brinegar. She is a “radical woke progressive” and should never hold the power to tax your families or your homes.

Meredith Brinegar is part of the left-wing cancer of hate that has divided our community into ""haves and has not."" 

Brinegar is one of the leaders who for the last two years have lead the attack on our senior citizens and VOTE NO Supporters.

Meredith Brinegar, Kim MacCarthy, and Josh Pressnell are the radical progressive movement Leaders in Bellbrook-Sugarcreek, who should never hold public office

Election Watch 21. "
organized cooking oil theft	"On July 6, one of our drivers reported #oiltheft at McGillicuddy's in New Paltz, NY, where this Buffalo Biodiesel vat had been broken into and robbed, shown here unsecured and partly dissembled by thieves. 

Buffalo Biodiesel recycles restaurants' used cooking oil to make renewable biofuel, but organized crime groups appear to be targeting it across the region. Please report any relevant information to the Town of New Paltz Police Department and help us stop these criminals. 
New Paltz Times  News 12 Hudson Valley  Hudson Valley Post  Spectrum News 1 Hudson Valley  WTEN  Daily Freeman  WAMC Northeast Public Radio  Poughkeepsie Journal  lohud  recordonline.com. "
indigenous activism	"TLC Live! With Lt. Gov. Dan Patrick, State Rep-Elect John Lujan, and State Rep Candidate Mano DeAyala

Lt. Gov. Dan Patrick joins Orlando and Andrea to speak about the recently concluded sessions of the Texas legislature. While presiding over the Texas Senate, Lt. Gov. Patrick has focused on strategies to keep Texas families and communities safe and the state economy strong. John Lujan, who just won his election for state representative in District 118 with heavy support from TLC PAC, also joins us, as does Mano DeAyala, a candidate for state representative in District 133.

Dan Patrick
John Lujan for State Rep 118
https://www.manoforstaterep.com

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!"
pro oil and natural gas	"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Titus, for putting Nevada's working families first by voting to create clean energy jobs right here and take on climate change right now."
TPUSA	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every week day starting at 5 PM ET / 2 PM PT.

Hour 1: Charlie Kirk, Poplitics with Alex Clark, Human Events with Jack Posobiec & Freedom Seeds with Isabel Brown  

Hour 2: Join us for our daily real-talk hour with Jon Root and special guests Charlie Kirk, Benny Johnson & Alex Marlow as they break down what’s happening across the movement.

Hour 3: Tune into Freedom Papers with Morgan Zegers & special guest Freedom Caucus Chair Congressman Andy Biggs as they dissect the Federalist and Anti-Federalist Papers."
conservative school board	"“The Math Never Lies”
I think Kevin Price needs a refresher math course, along with a ethics and basic manners touch-up. 

A supporter sent in Kevin’s latest rant about our page, so I’ll answer why Poor angry Kevin is misinformed.

Our numbers are indisputable, the facts come from the school boards' own numbers!

Easy math!

Let me explain how the numbers work so that even Kevin Price can understand the math.

Fact; At the February 25th BSLSD Board of Education meeting, Cozad stated the school district has implemented an annual cut in the budget of $4,981,000.*

Fact; On the 5-Year Forecast for Fiscal Year 2021 the Total Annual Revenue is $29,307,000.

Fact; On the 5-Year Forecast for Fiscal Year 2015 the Total Annual Revenue is $24,419,259.

Fact: The Math That Never Lies; $29,307,000 (FY 2021 Annual Revenue) - $24,419,259 (FY 2015 Annual Revenue) = $4,887,741(increase in annual revenue in 6 years from 2015 to 2021) + $4,981,000 (budget cuts added to the annual increase from 2015 to 2021) = $9,868,741 = $1,644,790.16 x 6 = $9,868,741 (That equates to an average annual budget increase of $1,644,790.16 every year for 6 years from 2015 to 2021).

The VOTE YES will explain this away by calling it an accumulative reduction. When in reality it’s $4,981,000 that is not coming out of a budget that operates on an annual basis any longer.

*Side note, at different BOE meetings Cozad is using his own math stating the reductions, are over $4.8 million when in reality they are over $4.9 million in reductions. An error in his math.

If you don’t think because they have a bias protecting their salary and benefits toward the passage of this levy with their biased presentation that influences uninformed and unsuspecting voters, then you’re not paying attention!

* = $500,000 (Summer 2018 budget reduction) + $813,000 (June 2019 Phase 1 budget reduction) + $168,000 (Summer 2019 budget reduction) + $1,000,000 (November 2019 Phase 2 budget reduction) +  $2,5000,000 (2020 budget reduction Phase 3 & 4) = $4,981,000.

We stand by the TRUTH, FACTS, EVIDENCE of our math! 
MATH NEVER LIES, unlike this school board member.

Come November it will be time to end Kevin’s short-lived “power trip” of talking down to the Taxpayers of our community.

NO MEANS NO!"
