theme	tweets
ColoradoAirQuality/SupportingBlackWomen	"Congratulations Cleo Parker Robinson!! CBWPA's 43rd Annual Tribute to Black Women ""Legend"" Honoree! 

Join us Saturday, October 9th, as we celebrate Cleo and our 2021 honorees! Visit our website for event information: https://www.cbwpa.org/43rd-annual-tribute-to-black-women-luncheon/

CLEO PARKER ROBINSON is founder and artistic director of the nearly 51-year-old Denver-based artistic institution, CLEO PARKER ROBINSON DANCE (CPRD), leading a professional Ensemble, a second company (Cleo II), a Youth Ensemble, an Academy of Dance, an International Summer Dance Institute, a 240-seat theatre which bears her name, and numerous community outreach programs throughout Colorado, nationally, and internationally. She is the recipient of honors and awards from corporate, civic, community, and artistic entities world-wide, and is continually called upon by a myriad of organizations and performance venues to bring her Ensemble for performances, teaching residencies and motivational workshops. A master teacher/choreographer and cultural ambassador, she and her Ensemble have performed nationwide and internationally throughout Europe, the Caribbean, Asia, and the African continent, with their most recent international tours taking them to Bogota, Colombia in the Spring of 2019 and Mexico in Fall 2019.

Ms. Parker Robinson’s numerous awards and honors include the Colorado Governor’s Award for Excellence (1974), Denver Mayor’s Award (1979), induction into the Colorado Women's Hall of Fame (1989) and the Blacks in Colorado Hall of Fame (1994). Recognized in Who’s Who in America Colleges and Universities she holds an Honorary Doctorate from Denver University (1991), an Honorary Doctorate of Humane Letters from Colorado College (2003), and an Honorary Doctorate of Public Service from Regis University in Denver (2008). The University of Denver honored her with an Alumni Award in May of 2021, and in June of 2021, she is receiving a 2020 Honorary Degree, Doctor of Humane Letters, Honous Causa from CU Boulder.  
In 1991, Ms. Parker served on the task force for the creation of a permanent location for the Denver School of the Arts (DSA), Denver’s first performing arts magnet school, and was subsequently honored In September 2017 at their 7th Annual Fall Gala, in recognition of her long-term commitment to excellence in arts education. She is also co-founder of the National Bahamian Dance Company, based in Nassau.   
In 2011, Ms. Parker Robinson was voted an Honorary Lifetime Trustee of the Denver Center for the Performing Arts, in recognition of her longtime commitment and lasting impact on the Center.  In June 2017, she became the recipient of the highly prestigious DanceUSA Honor Award and in September 2017, the Randy Weeks Arts Leadership Award from the Denver School of the Arts. 

Ms. Robinson has served on NEA panels on Dance, Expansion Arts, Arts America, and Inter-Arts panels for the USIS. Ms. Robinson is a regular panelist for the National Foundation for Advancement in the Arts as well as other national task forces, boards and committees in the arts arena. In April 1999, she was appointed by then President William Jefferson Clinton, with Senate confirmation, to serve for four years on the National Council on the Arts, a 14-member panel advising the Chairman of the NEA on agency policy and programs, and reviews and making recommendations to the Chairman on grant applications. 

Since 2011 and 2012, Ms. Parker Robinson has returned to her greatest passion, the art of the choreographer, creating and presenting two new full-length works, “Dreamcatchers: The Untold Stories of the Americas” and the riveting world premiere of her “Romeo and Juliet”, which was first presented in collaboration with the Colorado Symphony Orchestra. Her work “On the Edge…  Reaching to Higher Ground” premiered in October of 2014 in answer to resurging racial and human rights infractions both nationally and internationally. In Spring 2017, audiences were thrilled with the re-staging of two of her works melding the worlds of classical and jazz composition with the power, passion and beauty of modern dance – “Romeo and Juliet” and “Porgy and Bess”. Fall 2017 saw the premiere of her “Copacetic: A Tribute to Jonathon “JP” Parker”, honoring her father. In the Spring of 2018, she premiered “Lark Ascending” in collaboration with the Boulder Philharmonic. Her “Rhapsody in Black”, created in collaboration with CPRD Associate Artistic Director, Winifred R. Harris, premiered at the Newman Center for the Performing Arts, University of Denver.  In January 2019, in collaboration with the Denver Brass, she choreographed an innovative interpretation of Bernstein’s “On the Town” and Spring 2019 saw the premiere of her collaboration with the Colorado Ballet, entitled “The MOVE/ment” as part of the Tour de Force performance series at the Ellie Caulkins Opera House, Denver Center for the Performing Arts. Her most recent choreographic project brought her to UMKC in Kansas City to set a work on the students of CPRDE alum Gary Abbot, entitled “Check Cashing Day” in tribute to the jazz genius of Bobby Watson and Milt Abel. She is currently working on a new work entitled “Standing On the Shoulders” commissioned by the Vail International Dance Festival for premiere in August 2021.  
   
Cleo Parker Robinson continues to be dedicated to celebrating the human experience and potential through the Arts and Education. Her life-long vision of “One Spirit, Many Voices” remains strong and steadfast, expanding to welcome, embrace, and sustain all people."
gun rights	"Fellow Patriots,

On November 2nd, Virginia will be restored, or further destroyed. 

In any political venture, it is the number and ability of activists on either side that will determine who wins, and who is defeated.  This is why, over the past 18 months, here at the Virginia Constitutional Conservatives, we have been working night and day to prepare for the 2021 Virginia State Election.

In addition to defeating numerous gun grabs by the Richmond Radicals, we have hosted training programs for over 600 conservative activists, held dozens of meetings around the Commonwealth, recruited and trained candidates and campaign staff and built an army of true conservative fighters, who will never back down, never compromise and never retreat.

But without your help, we will lose.

Time and again I have explained how your donations have been the ammunition we have used to stop Northam's Gun Ban, Simon's Homemade Gun Ban and numerous other anti-constitutional efforts.  It has been your donations that have armed our team to fight and win.

But now comes the biggest challenge; and that is to rip the Richmond Radicals from power and elect true conservative fighters to roll back every single gun grabbing and unconstitutional piece of bad legislation passed over the past 2 years.

To achieve this, not only have we created the Restore Virginia Now Program, and you can click here for for details( https://www.restorevirginianow.com/) but we have also created and mailed out our 2021 Restore Virginia Now Candidate Survey, and you can click here to view the survey.

https://virginiaconservatives.net/2021-rvn-candidate-survey

To end the government monopoly on education, we  have also teamed with the Virginia for Educational Freedom PAC, VEF,  to promote School Choice in Virginia to restore parental rights.  In fact, VEF just released their 2021 Candidate Educational Freedom Pledge.  This pledge is being sent to all State Candidates so that the voters can see who stands with parents and freedom, and who instead stands with Government Schools.  Click here to see the Pledge.  

https://www.educationalfreedom.org/

And finally, the Virginia Gun Rights Task Force has been working around the Commonwealth to stop the anti-gun nuts and have won battle after battle.

https://virginiaconservatives.net/vgr

All of this success is due to you, our supporters.  But the biggest fight is coming.

So I ask you, as we move into the most important election, will you arm us to fight and win again?

If so, please click here to donate whatever you can afford.  I know for some of you $5 may be a stretch, and for others it may be easy to donate $5,000.  But know this, no matter how much you can afford to donate, every single dime will be used to Restore Virginia and roll back the tide of socialism in Virginia.

https://donorbox.org/restore-virginia-now

It is time to fight and win, not just lose gracefully. 

Political success or failure is dependent on the number and ability of activists on either side.  And this year will decide the fate of Virginia for perhaps a decade.  Our volunteers are counting on supporters like you to help us work towards victory in the 2021 State Election.

Can we count on your support?

If so, please click here to arm us to Restore Virginia Now and then watch for email updates and vital actions you must take to help us to victory in 2021.

https://donorbox.org/restore-virginia-now

I thank you for all you have done, and I also thank you for all you will do for Virginia.

In Liberty,

S. Chris Anders
Director
Virginia Constitutional Conservatives
https://virginiaconservatives.net/
https://www.facebook.com/virginiaconservatives/ 

PS- Without your support, we will lose.  So please do click here to donate whatever you can afford to help us Restore Virginia.   

 https://donorbox.org/restore-virginia-now

PPS- If you want to join our team of highly trained activists, click here to sign up for our One Day Political Leadership Class.  This class is being held on August 14, 2021, in the Virginia Beach/Norfolk area.  

https://www.facl-training.org/schools/events/virginia-beach-va-pls-14aug2021. "
gun rights	"Fellow Patriots,

You need to mark your calendar for Tuesday, August 3, 2021 for the Special Meeting of the Virginia Constitutional Conservatives.

Held at the Hamilton Station Gastropub, 17416 Hamilton Station Rd in Hamilton Virginia, from 6:30pm till 9:30pm, we will be discussing-

Our 2021 State Election Cycle effort- Restore Virginia Now.
Our Defeat of the 'home-made' gun ban in the 2021 Session
Upcoming battles by the Virginia Gun Rights Task Force
And our Special Guest, Virginia for Educational Freedom, to discuss their efforts to pass school choice and end the government monopoly on education in Virginia. 
There are vital actions you must take to not only stop the far left radicals, but to rip them from power and restore your rights as citizens of the Commonwealth of Virginia.

I look forward to seeing all of you on August 3rd."
climate action	In 2022, be a force for change to stop climate chaos. Your gift to Earthjustice is our best defense against big polluters and helps pave a way toward 100% clean energy. Make your year-end tax-deductible gift to the Earth’s best lawyer, and it will be MATCHED $1 for $1 >>. 
climate action	The climate moment is now—right now.  Together, we must meet this moment to drive real change for healthier communities and a thriving planet. Join EDF now and every $1 you give is automatically matched by $1 more when you start a monthly gift.
renewables	"We are beginning the procurement for projects to provide customers on Molokai and Lanai the opportunity to participate in a shared solar program (also known as community-based renewable energy) on their island to further reduce use of imported fossil fuels and cut carbon emissions. Shared solar provides a way for customers, including renters, apartment residents, small business owners and organizations unable to install privately-owned rooftop solar, to benefit from solar electricity generated on their island.

As approved by the Public Utilities Commission, the CBRE Phase 2 request for proposals for Molokai and Lanai is open until Feb. 15, 2022, at 2 p.m. HST. Developers, companies, organizations or groups authorized to do business in Hawaii can become a “subscriber organization” to propose a shared solar project. Read more: http://hwnelec.co/7a8q50GYNON."
inflation	"For more than a century, access to American resources and the ability to deliver them nationwide has powered our country’s progress. The same holds true for Oklahoma — the oil and natural gas industry is our economic engine. 

The hardworking men and women of our state's oil and natural gas industry are ready to power our nation’s progress for decades to come. All we need is energy policy driven by common sense rather than partisan politics.

Read more from Petroleum Alliance President Brook Simmons: https://bit.ly/3o8dye6. "
anti-woke	"“Bellbrook does not need a radical Democratic on the city council”

Meredith Brinegar made sure her crazy radical supporters would be at the library on Sunday to “shout down and accost” anyone who asked questions she did not like.

No Republican Voter should ever give this progressive radical power to tax and control their lives.

Meredith supports and endorses fellow radical Kim “ Mad Max” MaCarthy who is running for Sugarcreek Township Trustee.
It is no accident nor coincidence that these Socialists are both running and endorsing each other.

It is about power and control, to force their “WOKE World views” upon our community. 

Views with are contrary to the American values our community holds dear.

God, Family, and Country.

For Bellbrook City Council Election Watch 21 strongly recommend Cyphers, Harding, and Greenwood. These candidates believe in American Values and will protect what has made our community great.

Every Republican needs to get out and Vote. If not, these radical Progressive Democrats will get elected."
organized cooking oil theft	"On July 21, our driver also reported #oiltheft at the Olde Mill Inn in Basking Ridge, NJ, where a Buffalo Biodiesel vat had been broken into and robbed by thieves who cut the lock and pulled out the lockbar as shown here. Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by organized crime across state lines. Please report any relevant information to Bernards Township PD and help us stop these criminals. 
News 12 New Jersey  NorthJersey.com  The Star-Ledger  NJ.com  NJ Spotlight News  ABC7NY  CBS New York. "
indigenous activism	"📣 This week is a busy one! We have two live upcoming events, and we want you to join us! 

🌎 First, we have our Beyond #NoDAPLE: Women of the Movement conversation between Rep. Ruth Buffalo (Mandan, Hidatsa, and Arikara Nation), Tara Houska (Couchiching First Nation), Tokata (Future) Iron Eyes (Standing Rock Sioux Tribe), and Fawn Wasin Zi (Standing Rock Sioux Tribe). As activists, advocates, politicians, and teachers, these Women of the Movement will discuss their leadership, activism, current roles, and future plans. 

⌚️Thursday, May 20TH, 2 PM PDT: https://fb.me/e/RXMLppau

🔥Then on Friday our General Manager, Joseph McNeil Jr., will join Jane Fonda, Colette Pichone Battle, and Tim Donaghy for Fire Drill Fridays where they will discuss the ways in which fossil fuel companies harm BIPOC communities, and how Biden and Congress can take historic action to end fossil fuel racism.

⌚️Friday, May 21st, 11 am PDT: https://fb.me/e/2aEUDX5wk. "
pro oil and natural gas	"It’s not always easy to do the right thing, but Senator Tartaglione stood up to the fossil fuel industry and voted to support clean energy and clean air in Pennsylvania. Help thank Senator Tartaglione by adding your name here.

The Regional Greenhouse Gas Initiative (RGGI) is Pennsylvania’s best shot to cut power plant pollution and grow a clean energy future.

Senator Tartaglione put Pennsylvania first. She stood up to the dirty fossil fuel industry and voted to support Pennsylvania's entry into RGGI. Senator Tartaglione chose to defend our state’s future and invest in Pennsylvania families. Add your name here to say thank you to Senator Tartaglione, and urge them to hold the line!"
TPUSA	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the marine who saved a baby in Kabul & more!

The TPUSA LIVE team will feature host, Jon Root, and special guests Alex Clark, Sara Gonzales, Taylor Winston, & Liz Willis to talk about the anniversary of Route 91, AmericaFest & more!

The Spillover host, Alex Clark, sits down with Midsi Sanchez, who survived a kidnapping when she was just 8 years old. 

We will wrap up the show with POPlitics with Alex Clark as she dives into the docuseries LulaRich, how the left is ruining cartoons & My Little Pony!"
conservative school board	"“The Math Never Lies”
I think Kevin Price needs a refresher math course, along with a ethics and basic manners touch-up. 

A supporter sent in Kevin’s latest rant about our page, so I’ll answer why Poor angry Kevin is misinformed.

Our numbers are indisputable, the facts come from the school boards' own numbers!

Easy math!

Let me explain how the numbers work so that even Kevin Price can understand the math.

Fact; At the February 25th BSLSD Board of Education meeting, Cozad stated the school district has implemented an annual cut in the budget of $4,981,000.*

Fact; On the 5-Year Forecast for Fiscal Year 2021 the Total Annual Revenue is $29,307,000.

Fact; On the 5-Year Forecast for Fiscal Year 2015 the Total Annual Revenue is $24,419,259.

Fact: The Math That Never Lies; $29,307,000 (FY 2021 Annual Revenue) - $24,419,259 (FY 2015 Annual Revenue) = $4,887,741(increase in annual revenue in 6 years from 2015 to 2021) + $4,981,000 (budget cuts added to the annual increase from 2015 to 2021) = $9,868,741 = $1,644,790.16 x 6 = $9,868,741 (That equates to an average annual budget increase of $1,644,790.16 every year for 6 years from 2015 to 2021).

The VOTE YES will explain this away by calling it an accumulative reduction. When in reality it’s $4,981,000 that is not coming out of a budget that operates on an annual basis any longer.

*Side note, at different BOE meetings Cozad is using his own math stating the reductions, are over $4.8 million when in reality they are over $4.9 million in reductions. An error in his math.

If you don’t think because they have a bias protecting their salary and benefits toward the passage of this levy with their biased presentation that influences uninformed and unsuspecting voters, then you’re not paying attention!

* = $500,000 (Summer 2018 budget reduction) + $813,000 (June 2019 Phase 1 budget reduction) + $168,000 (Summer 2019 budget reduction) + $1,000,000 (November 2019 Phase 2 budget reduction) +  $2,5000,000 (2020 budget reduction Phase 3 & 4) = $4,981,000.

We stand by the TRUTH, FACTS, EVIDENCE of our math! 
MATH NEVER LIES, unlike this school board member.

Come November it will be time to end Kevin’s short-lived “power trip” of talking down to the Taxpayers of our community.

NO MEANS NO!"
